user_anchor,user_match,similarity_score
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002291f2-e544-4009-8c3b-4e6c04878872,0.8639043984754402
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002390d2-d337-40fe-a34c-3543fa55665b,0.7531964651671115
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0024b130-09ab-4239-ac6c-8e51a8baf203,0.7487240129014097
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00279ee1-8822-4f65-95db-5c33174774cc,0.9840997580028956
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002983ac-1c83-4c95-a02b-6bc4b8c260e9,0.8774183312592192
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002c09c8-1167-4f7a-9e33-ccbe83e0ba05,0.6616010469800082
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002dcbb7-3fdb-4acf-92d9-766d7e7cbb3c,0.7682623256947774
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002e1357-89b1-41c5-a168-62b484502a03,0.7781898786642159
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,002f426d-5f42-4a44-84b4-10ddba9b72c6,0.8716021637677462
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0030d49a-7b56-42c3-a67f-c21b7dba0029,0.7926125488145147
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0032065b-f23b-4d5c-bc6b-0763196a1cfc,0.645530242862964
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00334c3c-0fe7-4d25-88f0-196d770f5f73,0.7757163413602276
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00341d6a-3237-4fd5-983f-a4831e93d139,0.6019265349716758
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0035c872-f313-4b83-8b2e-2a49c172689e,0.8201029286925114
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003809b7-634e-4c8b-a1f1-ce9d87e0f9b1,0.407884257180074
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003903f3-772b-4f30-a6e8-ceee1052257d,0.6479030005352592
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003ae699-ec64-4f0d-b934-532c2c364830,0.8753986075384
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003b32b0-0289-4397-b0dc-d20cc935a063,0.7557753450148366
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003ec167-b08b-4595-ad98-7fb03662e1eb,0.962495860251127
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,003eda4b-9605-488c-afd3-ee983eba54da,0.7149562477377072
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00413710-32b6-4cdb-9cbb-8501f105f4a2,0.7133421145582259
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,004469c4-29a4-4283-b946-ccb7606a829e,0.7978788868251995
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,004770c0-901a-46a1-b270-9a197b87dc14,0.9208068134054314
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,004a66f6-f4b9-4e36-8928-bc1ccdde78fe,0.6612808609821407
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00505682-5ea0-414e-b8ba-cdd94ee1caec,0.654814310463121
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0050b0a0-e208-478b-99c8-bbc96a0d6ff3,0.5827673251374977
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0050f49b-1ef7-47ca-ab64-702cb8cd81b8,0.8237750757181665
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0053484c-7b92-4b94-a97c-a96c3b56c4f5,0.9505024458162008
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00559641-5d64-47d5-956a-45f61d678a7e,0.795914710543272
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0055e9f2-9661-4a58-857c-2167d80cf15c,0.8875879227049922
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00583b29-4881-4bb2-a91b-cb06317fb86f,0.7117869127699495
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,005937d1-7478-4c09-b385-0caaebec5e08,0.9044548396306245
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00599665-51c0-4447-bcce-0b9934db7c06,0.8524721573576626
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00599b53-7d8c-40de-a6d9-a79788292a0b,0.5755649716298425
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,005bb14e-fbf8-4451-9956-a243db897d68,0.7541322665231233
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,005bdc5d-2620-4426-8485-75974b2c70f6,0.5382825865896117
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,005dd95f-410e-4d36-8c1f-f1835e17cb0c,0.460110600391322
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,005df39e-dc32-4312-8cf8-daf7f56921ce,0.5247038824711303
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00627220-4be9-44e7-893b-4c97d9759f80,0.4103351662240169
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0062cbd9-5e7c-4add-8475-286270669871,0.840466803289255
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00643bc4-c3b8-4d43-9b06-a28de81d7df6,0.6701955381379255
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006569cb-318a-40b4-b413-58feb47566da,0.538664407973668
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006583b8-6b11-4a56-abc7-2ae3e7906be3,0.6197613041605591
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0067a6ba-3a25-4229-9df4-70e226cfb280,0.7795139052461999
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0067d3c8-be55-43b5-aae8-6d98ddafc7e6,0.8767929345700027
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0068d4b4-05b0-43e6-b7e1-c3f04c218188,0.7069327208446479
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006a3a12-442c-4767-af54-0e5eb8874ab1,0.904319970455498
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006afd47-ef9c-479c-945b-05cb53fc4f50,0.7815589960446485
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006d3fb3-2ae2-44f6-a11a-de26a958937e,0.947455530637568
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006ddaac-3415-4c56-9ce8-79c3ce6e96e2,0.8993335093956585
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,006eed98-7981-46c5-957a-06e74f3734b6,0.5994101873799125
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007027ba-4e4a-45c7-8b0b-9a5b5f51f620,0.8824337950292186
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0070714a-71c1-4715-af70-b2a17287e004,0.8588517323693882
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00722ea2-376a-448a-bebc-bda0efc0bbcf,0.8199494877038473
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00730054-bc85-4857-945f-363c98333537,0.6834998694742884
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0073b78e-2ef3-41d8-b87b-4d26bdb760da,0.849956550529677
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0075cab0-f69b-45c1-b2d2-d3cd54d1d27a,0.7278719494771188
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00771b85-da54-4258-a144-2f7e7e1b7c56,0.8388045979594674
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007bf010-7aeb-46cd-b6c3-be394d8bc0bb,0.2131443949464916
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007c613a-ce55-400b-ab4f-0d2c210816e7,0.6396079033017581
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007d5910-b4c0-4469-a517-ae6ac48b8fc1,0.7621528068276517
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007de4e5-c896-4623-ac41-7dfe60326e77,0.7471349917519129
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007eadaf-6c19-4171-ab42-b241b395a5cd,0.9078362140080388
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,007f0a53-caa6-4d6e-af6e-6f27dad1b4eb,0.8353980479466104
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00805984-8400-47b4-8762-90da5d78b49e,0.6642251253717881
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00805eec-d377-4e02-8bd7-bfff9dd0c9f8,0.8522109797018741
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0080facc-8b5a-4de1-b9e5-9c3cbb470b0b,0.6828776497753233
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00823f2d-1c32-4af3-aa0c-34a2d68c6b79,0.9440276541017892
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00843552-ea88-40f2-8127-1d84626ce751,0.7553440144716215
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0085ecfe-72e6-43e7-b566-3d635adcbda4,0.5754637544051201
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008abc4b-e688-4621-9782-bcdc2875bc8d,0.8135411339267136
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008bd01f-8cbd-4b86-8b46-83e3846603e4,0.7696332030247193
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008c5c40-a532-4f9a-9142-98bf7f376d0a,0.792674253066494
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008c5fd3-728d-42c1-be4e-605c5e41e413,0.7386784160242035
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008ca763-4458-45e7-a86a-0d710f187192,0.918116380702774
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008cf378-b482-4fb6-ba27-680e70425f01,0.8697357580882089
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008dcc57-fb81-4a56-ba5a-0abefce410b2,0.5748709671564401
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,008fc273-a878-45b6-8364-ab9a0bab7a4d,0.587819122198913
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00902d15-b822-494a-94a7-f0068e25ebc4,0.7304534745578194
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00907b3b-07c0-4f2c-940c-75469fcc4448,0.7293109745569657
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00915802-0be5-4b39-b1bc-53a22e2ed927,0.9045153900519372
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00923ba0-7e46-43e6-b7c5-af22cf9076c5,0.9012134603351234
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00938199-0e7c-419a-bf17-cbfde3648d4b,0.8878071728126846
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009413e9-4198-4f44-b3e9-6fed10b5506a,0.6753860999240942
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00952a9f-6c35-479d-a422-c7ceda396737,0.3820386088409224
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00952afa-e8e2-4b58-8a49-8e508379afd5,0.6339448183241985
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0095364d-66d2-451a-91d8-fba7d7f02671,0.6835952638968847
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009690e9-79b3-488f-9ab2-cbd5099e8b32,0.7910569405414287
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0097c766-067f-451f-a640-949e3d4c71cc,0.8003538836550323
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,0097de4d-29cb-42e1-93d0-9f743223ca03,0.4123846429219626
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00984835-4467-4caa-998e-851d01f3635d,0.7314538226091077
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009b7af4-06de-46a3-b312-155172b07f7a,0.4425832102516518
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009be85d-1460-4d3e-a31c-2240944471ca,0.7503853814477219
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009c7970-256c-4afb-bebf-23223407b552,0.6841082280715204
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009e0e5b-fa3a-407d-8bb9-dfb1f1923569,0.7318342868738277
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,009e6906-8174-44a4-b113-71030021dc9e,0.9614404613820166
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a0941b-1c3f-4ce4-81ac-5a9204f24a46,0.8567806125868185
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a0fd0f-0f04-4598-9b6b-7c160cd24630,0.7530856419039144
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a13d15-bfdf-48f3-8cd6-c593f83e0b68,0.935210219440146
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a28ea6-e419-4acc-b933-21a7baa405ae,0.770122989940804
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a4d893-a99f-4644-bbbc-0b3457181e6a,0.7889108790063363
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a51a39-7699-4861-92ac-56aee6a7cc86,0.7054677858717205
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a6b550-fee5-4d03-901c-d74dcaf36951,0.8840721323084074
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a6bef2-1a9e-4be8-8638-1b0cf4eafb1a,0.6594869899628435
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00a7abd6-c33b-467d-b763-99940970905d,0.7604324676526926
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00aa9f83-0691-4292-a1ca-aad89ef28467,0.7474111584733946
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ac5ae2-7702-4110-bb9c-7cfe5c422e11,0.8353469649379045
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ac63e3-452b-4fc2-82cb-9d79414d5d84,0.7392573745998566
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00af5b54-2042-49f2-a887-60b1ab5fdfaa,0.8058303823385702
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b01628-8570-45a6-84f6-0abb953eb095,0.6244743771488505
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b35555-d9d9-4e2c-a9ea-89482751ec98,0.6397339752769172
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b48fe9-68dd-4f05-9669-2ddd2e384c23,0.6983720128401296
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b5d491-bcb2-4c8a-b4c0-72214a3f7875,0.5286323264360104
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b606d6-e60a-404c-8e79-086461056538,0.7660640117674428
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00b81ffc-95aa-465d-88a8-a136a0ab6736,0.7900468013931384
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bac2ca-be37-4c93-830b-9ad3ef8e57b9,0.6566907788325992
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bb109e-ec6a-4ed0-9ce8-d5aa87f7cd4b,0.6963767554852902
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bba99e-e2a9-480c-8703-5d7f948f8f27,0.789566742476741
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bdc483-8275-42a9-8753-843116934bf7,0.481684374713197
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bf910e-9030-4467-a997-da6fa89f2d53,0.7995821379708283
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00bf9293-575c-40d8-af38-c763e9d1ca29,0.7078405557748272
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00c3a1ba-cafe-4e3d-8f23-39ae2f07fa40,0.8274310813380852
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00c6641a-565c-4618-9b75-f34453594b10,0.7740734968657433
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00c97837-ebb7-4b93-82e6-0f6583a88941,0.9066089744157628
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ca37ad-865f-470f-a8e8-1a1f60a12737,0.9518449163236395
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00cc031d-3b62-4b75-bf0f-f134a3a6cc5d,0.8275885433855352
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00cc727f-7144-431a-afcf-e95c03b0b429,0.8429921967087166
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00cceeb9-553a-4ab8-b5e8-73942b0dc452,0.8091411020626248
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ccfd6b-104a-4562-9731-5db60ce18943,0.7290693190464108
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00cddd17-8484-4509-a257-28712a70b6ee,0.7582558990688609
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ce8565-2f26-4938-9af8-c61e17c6d3e6,0.8111671414769224
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ced3ac-29b2-493e-b65d-ac42cab66faf,0.2256367805711053
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d06bfb-a483-44de-a4fe-f652a3a391cd,0.7828311792840269
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d0a2e3-b461-4049-8ee6-60d499d2a9c2,0.9562564948194788
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d1135f-0175-4687-9293-9b1a9f76c135,0.7215902594058118
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d196c5-d5f7-4cf5-a277-76f59ed59cff,0.8956653591006156
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d2f116-4c67-4319-84cf-91a2b3e5aa59,0.7041131553812571
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d41157-5ca9-4aed-8029-8e2fb485fb8c,0.8795003316987858
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d4c7c0-f93a-4534-a9e1-cbda85636867,0.8912281267123012
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d548ba-b2fa-42bd-89dc-96d3784eba02,0.71398384433506
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d55dfd-32e9-429c-b552-cffa8bf88ff7,0.398015398469642
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d5ce89-9aaf-4b28-abda-934fa78e11cc,0.821403549742196
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d6d037-b99d-4583-ae17-c0e12916bd40,0.7580095591718743
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d7295e-1b0e-49c2-8e0c-be834d39132c,0.7742101811944223
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d7ee5e-6a83-4a34-b580-34b6c22f57b6,0.7376027664947078
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d84212-853d-47d7-af54-0b0c4238c393,0.8621500847216875
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d88681-bcbf-4f7f-a5db-f65509fa9257,0.8173354992673513
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d931a8-240c-4b2d-81cc-29e22fd6a720,0.4274673618634015
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d94291-ecb1-4492-84f9-d30951c0f65e,0.7042179623361476
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d94f38-9575-479b-a42a-9f33a1df7835,0.6643539196570853
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00d9ebb1-b52b-4109-a187-024c67c28845,0.6837445161754331
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00db8ded-2833-495b-bb41-698b0ac0a24f,0.7530772871113712
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00dd1457-2038-4475-b010-e11a7d48cd4a,0.7038481011998228
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00ddb405-35c4-40de-8bb6-de141f855b82,0.7947391385068934
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00de1e10-eb66-4147-bb04-4cc62293706f,0.6773438559894562
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00deb91e-75f1-4c96-9082-aeb869066f21,0.9146221559436266
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00df2c58-ec55-4788-91bb-26525eb44a46,0.8520131713259829
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00df5f60-c1b8-494a-97e3-98a29e7b55de,0.6973995796278012
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,00e0445b-6f7a-4c00-ba0d-412400939ed5,0.9126877940604146
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,1001304c-79f0-4cad-a78b-1d0836f32bf9,0.7503017028031939
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100415d8-2c1a-478f-bbf3-65df443bb45f,0.894917076680217
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,10049b5d-cf44-4b64-b8dd-8aeea432b697,0.6746179358173919
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,10049dc8-419c-419c-bf7b-b49067dd0f28,0.8041051977401479
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,10062773-8d26-44ee-8779-a3ef35703d22,0.8742143042006373
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,10074605-945a-4ea2-9107-0362cb6f66ac,0.8839877502290217
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100865af-6351-4359-8b69-b9421dde368e,0.4137661714231624
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100a937a-2c38-4540-a178-59ff07081469,0.374409111763843
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100a9e41-a612-444c-84b2-3d30920b9700,0.5406237898602843
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100d46c2-d543-4d4d-a0f0-2c0711ac2441,0.8273991981373727
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100dcbf0-57aa-4033-a51f-13a4c8fe001a,0.7321450015053292
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100de2a1-ae13-421e-99ea-fd17ef1db80b,0.8463488225082664
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100e02eb-466c-4420-b248-7326aeb5cc06,0.7159074503239352
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100f97a5-a20d-4766-8871-9c7a8fc5ba8a,0.7075226393100817
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,100fcdf0-086e-4778-ba14-d0e3c80da9f5,0.8081427959135232
127a75e4-c0ed-40e8-93d5-a67e373b5b7e,10101120-4464-44b3-a225-1a91b20ae8be,0.7967479640854187
